,obs_start_dt,release_dt,value
4340,2006-08-22,2010-11-22,12.19
4341,2006-08-23,2010-11-22,12.4
4342,2006-08-24,2010-11-22,12.4
4343,2006-08-25,2010-11-22,12.31
4344,2006-08-28,2010-11-22,12.18
4345,2006-08-29,2010-11-22,12.28
4346,2006-08-30,2010-11-22,12.22
4347,2006-08-31,2010-11-22,12.31
4348,2006-09-01,2010-11-22,11.96
4349,2006-09-04,2014-02-05,
4350,2006-09-05,2010-11-22,12.63
4351,2006-09-06,2010-11-22,13.74
4352,2006-09-07,2010-11-22,13.88
4353,2006-09-08,2010-11-22,13.16
4354,2006-09-11,2010-11-22,12.99
4355,2006-09-12,2010-11-22,11.92
4356,2006-09-13,2010-11-22,11.18
4357,2006-09-14,2010-11-22,11.55
4358,2006-09-15,2010-11-22,11.76
4359,2006-09-18,2010-11-22,11.78
4360,2006-09-19,2010-11-22,11.98
4361,2006-09-20,2010-11-22,11.39
4362,2006-09-21,2010-11-22,12.25
4363,2006-09-22,2010-11-22,12.59
4364,2006-09-25,2010-11-22,12.12
4365,2006-09-26,2010-11-22,11.53
4366,2006-09-27,2010-11-22,11.58
4367,2006-09-28,2010-11-22,11.72
4368,2006-09-29,2010-11-22,11.98
4369,2006-10-02,2010-11-22,12.57
4370,2006-10-03,2010-11-22,12.24
4371,2006-10-04,2010-11-22,11.86
4372,2006-10-05,2010-11-22,11.98
4373,2006-10-06,2010-11-22,11.56
4374,2006-10-09,2010-11-22,11.68
4375,2006-10-10,2010-11-22,11.52
4376,2006-10-11,2010-11-22,11.62
4377,2006-10-12,2010-11-22,11.09
4378,2006-10-13,2010-11-22,10.75
4379,2006-10-16,2010-11-22,11.09
4380,2006-10-17,2010-11-22,11.73
4381,2006-10-18,2010-11-22,11.34
4382,2006-10-19,2010-11-22,10.9
4383,2006-10-20,2010-11-22,10.63
4384,2006-10-23,2010-11-22,11.08
4385,2006-10-24,2010-11-22,10.78
4386,2006-10-25,2010-11-22,10.66
4387,2006-10-26,2010-11-22,10.56
4388,2006-10-27,2010-11-22,10.8
4389,2006-10-30,2010-11-22,11.2
4390,2006-10-31,2010-11-22,11.1
4391,2006-11-01,2010-11-22,11.51
4392,2006-11-02,2010-11-22,11.42
4393,2006-11-03,2010-11-22,11.16
4394,2006-11-06,2010-11-22,11.16
4395,2006-11-07,2010-11-22,11.09
4396,2006-11-08,2010-11-22,10.75
4397,2006-11-09,2010-11-22,11.01
4398,2006-11-10,2010-11-22,10.79
4399,2006-11-13,2010-11-22,10.86
4400,2006-11-14,2010-11-22,10.5
4401,2006-11-15,2010-11-22,10.31
4402,2006-11-16,2010-11-22,10.16
4403,2006-11-17,2010-11-22,10.05
4404,2006-11-20,2010-11-22,9.97
4405,2006-11-21,2010-11-22,9.9
4406,2006-11-22,2010-11-22,10.14
4407,2006-11-23,2014-02-05,
4408,2006-11-24,2010-11-22,10.73
4409,2006-11-27,2010-11-22,12.3
4410,2006-11-28,2010-11-22,11.62
4411,2006-11-29,2010-11-22,10.83
4412,2006-11-30,2010-11-22,10.91
4413,2006-12-01,2010-11-22,11.66
4414,2006-12-04,2010-11-22,11.23
4415,2006-12-05,2010-11-22,11.27
4416,2006-12-06,2010-11-22,11.33
4417,2006-12-07,2010-11-22,12.67
4418,2006-12-08,2010-11-22,12.07
4419,2006-12-11,2010-11-22,10.71
4420,2006-12-12,2010-11-22,10.65
4421,2006-12-13,2010-11-22,10.18
4422,2006-12-14,2010-11-22,9.97
4423,2006-12-15,2010-11-22,10.05
4424,2006-12-18,2010-11-22,10.6
4425,2006-12-19,2010-11-22,10.3
4426,2006-12-20,2010-11-22,10.26
4427,2006-12-21,2010-11-22,10.53
4428,2006-12-22,2010-11-22,11.36
4429,2006-12-25,2014-02-05,
4430,2006-12-26,2010-11-22,11.26
4431,2006-12-27,2010-11-22,10.64
4432,2006-12-28,2010-11-22,10.99
4433,2006-12-29,2010-11-22,11.56
4434,2007-01-01,2014-02-05,
4435,2007-01-02,2014-02-05,
4436,2007-01-03,2010-11-22,12.04
4437,2007-01-04,2010-11-22,11.51
4438,2007-01-05,2010-11-22,12.14
4439,2007-01-08,2010-11-22,12.0
4440,2007-01-09,2010-11-22,11.91
4441,2007-01-10,2010-11-22,11.47
4442,2007-01-11,2010-11-22,10.87
4443,2007-01-12,2010-11-22,10.15
4444,2007-01-15,2014-02-05,
4445,2007-01-16,2010-11-22,10.74
4446,2007-01-17,2010-11-22,10.59
4447,2007-01-18,2010-11-22,10.85
4448,2007-01-19,2010-11-22,10.4
4449,2007-01-22,2010-11-22,10.77
4450,2007-01-23,2010-11-22,10.34
4451,2007-01-24,2010-11-22,9.89
4452,2007-01-25,2010-11-22,11.22
4453,2007-01-26,2010-11-22,11.13
4454,2007-01-29,2010-11-22,11.45
4455,2007-01-30,2010-11-22,10.96
4456,2007-01-31,2010-11-22,10.42
4457,2007-02-01,2010-11-22,10.31
4458,2007-02-02,2010-11-22,10.08
4459,2007-02-05,2010-11-22,10.55
4460,2007-02-06,2010-11-22,10.65
4461,2007-02-07,2010-11-22,10.32
4462,2007-02-08,2010-11-22,10.44
4463,2007-02-09,2010-11-22,11.1
4464,2007-02-12,2010-11-22,11.61
4465,2007-02-13,2010-11-22,10.34
4466,2007-02-14,2010-11-22,10.23
4467,2007-02-15,2010-11-22,10.22
4468,2007-02-16,2010-11-22,10.02
4469,2007-02-19,2014-02-05,
4470,2007-02-20,2010-11-22,10.24
4471,2007-02-21,2010-11-22,10.2
4472,2007-02-22,2010-11-22,10.18
4473,2007-02-23,2010-11-22,10.58
4474,2007-02-26,2010-11-22,11.15
4475,2007-02-27,2010-11-22,18.31
4476,2007-02-28,2010-11-22,15.42
4477,2007-03-01,2010-11-22,15.82
4478,2007-03-02,2010-11-22,18.61
4479,2007-03-05,2010-11-22,19.63
4480,2007-03-06,2010-11-22,15.96
4481,2007-03-07,2010-11-22,15.24
4482,2007-03-08,2010-11-22,14.29
4483,2007-03-09,2010-11-22,14.09
4484,2007-03-12,2010-11-22,13.99
4485,2007-03-13,2010-11-22,18.13
4486,2007-03-14,2010-11-22,17.27
4487,2007-03-15,2010-11-22,16.43
4488,2007-03-16,2010-11-22,16.79
4489,2007-03-19,2010-11-22,14.59
4490,2007-03-20,2010-11-22,13.27
4491,2007-03-21,2010-11-22,12.19
4492,2007-03-22,2010-11-22,12.93
4493,2007-03-23,2010-11-22,12.95
4494,2007-03-26,2010-11-22,13.16
4495,2007-03-27,2010-11-22,13.48
4496,2007-03-28,2010-11-22,14.98
4497,2007-03-29,2010-11-22,15.14
4498,2007-03-30,2010-11-22,14.64
4499,2007-04-02,2010-11-22,14.53
4500,2007-04-03,2010-11-22,13.46
4501,2007-04-04,2010-11-22,13.24
4502,2007-04-05,2010-11-22,13.23
4503,2007-04-06,2014-02-05,
4504,2007-04-09,2010-11-22,13.14
4505,2007-04-10,2010-11-22,12.68
4506,2007-04-11,2010-11-22,13.49
4507,2007-04-12,2010-11-22,12.71
4508,2007-04-13,2010-11-22,12.2
4509,2007-04-16,2010-11-22,11.98
4510,2007-04-17,2010-11-22,12.14
4511,2007-04-18,2010-11-22,12.42
4512,2007-04-19,2010-11-22,12.54
4513,2007-04-20,2010-11-22,12.07
4514,2007-04-23,2010-11-22,13.04
4515,2007-04-24,2010-11-22,13.12
4516,2007-04-25,2010-11-22,13.21
4517,2007-04-26,2010-11-22,12.79
4518,2007-04-27,2010-11-22,12.45
4519,2007-04-30,2010-11-22,14.22
4520,2007-05-01,2010-11-22,13.51
4521,2007-05-02,2010-11-22,13.08
4522,2007-05-03,2010-11-22,13.09
4523,2007-05-04,2010-11-22,12.91
4524,2007-05-07,2010-11-22,13.15
4525,2007-05-08,2010-11-22,13.21
4526,2007-05-09,2010-11-22,12.88
4527,2007-05-10,2010-11-22,13.6
4528,2007-05-11,2010-11-22,12.95
4529,2007-05-14,2010-11-22,13.96
4530,2007-05-15,2010-11-22,14.01
4531,2007-05-16,2010-11-22,13.5
4532,2007-05-17,2010-11-22,13.51
4533,2007-05-18,2010-11-22,12.76
4534,2007-05-21,2010-11-22,13.3
4535,2007-05-22,2010-11-22,13.06
4536,2007-05-23,2010-11-22,13.24
4537,2007-05-24,2010-11-22,14.08
4538,2007-05-25,2010-11-22,13.34
4539,2007-05-28,2014-02-05,
4540,2007-05-29,2010-11-22,13.53
4541,2007-05-30,2010-11-22,12.83
4542,2007-05-31,2010-11-22,13.05
4543,2007-06-01,2010-11-22,12.78
4544,2007-06-04,2010-11-22,13.29
4545,2007-06-05,2010-11-22,13.63
4546,2007-06-06,2010-11-22,14.87
4547,2007-06-07,2010-11-22,17.06
4548,2007-06-08,2010-11-22,14.84
4549,2007-06-11,2010-11-22,14.71
4550,2007-06-12,2010-11-22,16.67
4551,2007-06-13,2010-11-22,14.73
4552,2007-06-14,2010-11-22,13.64
4553,2007-06-15,2010-11-22,13.94
4554,2007-06-18,2010-11-22,13.42
4555,2007-06-19,2010-11-22,12.85
4556,2007-06-20,2010-11-22,14.67
4557,2007-06-21,2010-11-22,14.21
4558,2007-06-22,2010-11-22,15.75
4559,2007-06-25,2010-11-22,16.65
4560,2007-06-26,2010-11-22,18.89
4561,2007-06-27,2010-11-22,15.53
4562,2007-06-28,2010-11-22,15.54
4563,2007-06-29,2010-11-22,16.23
4564,2007-07-02,2010-11-22,15.4
4565,2007-07-03,2010-11-22,14.92
4566,2007-07-04,2014-02-05,
4567,2007-07-05,2010-11-22,15.48
4568,2007-07-06,2010-11-22,14.72
4569,2007-07-09,2010-11-22,15.16
4570,2007-07-10,2010-11-22,17.57
4571,2007-07-11,2010-11-22,16.64
4572,2007-07-12,2010-11-22,15.54
4573,2007-07-13,2010-11-22,15.15
4574,2007-07-16,2010-11-22,15.59
4575,2007-07-17,2010-11-22,15.63
4576,2007-07-18,2010-11-22,16.0
4577,2007-07-19,2010-11-22,15.23
4578,2007-07-20,2010-11-22,16.95
4579,2007-07-23,2010-11-22,16.81
4580,2007-07-24,2010-11-22,18.55
4581,2007-07-25,2010-11-22,18.1
4582,2007-07-26,2010-11-22,20.74
4583,2007-07-27,2010-11-22,24.17
4584,2007-07-30,2010-11-22,20.87
4585,2007-07-31,2010-11-22,23.52
4586,2007-08-01,2010-11-22,23.67
4587,2007-08-02,2010-11-22,21.22
4588,2007-08-03,2010-11-22,25.16
4589,2007-08-06,2010-11-22,22.94
4590,2007-08-07,2010-11-22,21.56
4591,2007-08-08,2010-11-22,21.45
4592,2007-08-09,2010-11-22,26.48
4593,2007-08-10,2010-11-22,28.3
4594,2007-08-13,2010-11-22,26.57
4595,2007-08-14,2010-11-22,27.68
4596,2007-08-15,2010-11-22,30.67
4597,2007-08-16,2010-11-22,30.83
4598,2007-08-17,2010-11-22,29.99
4599,2007-08-20,2010-11-22,26.33
4600,2007-08-21,2010-11-22,25.25
4601,2007-08-22,2010-11-22,22.89
4602,2007-08-23,2010-11-22,22.62
4603,2007-08-24,2010-11-22,20.72
4604,2007-08-27,2010-11-22,22.72
4605,2007-08-28,2010-11-22,26.3
4606,2007-08-29,2010-11-22,23.81
4607,2007-08-30,2010-11-22,25.06
4608,2007-08-31,2010-11-22,23.38
4609,2007-09-03,2014-02-05,
4610,2007-09-04,2010-11-22,22.78
4611,2007-09-05,2010-11-22,24.58
4612,2007-09-06,2010-11-22,23.99
4613,2007-09-07,2010-11-22,26.23
4614,2007-09-10,2010-11-22,27.38
4615,2007-09-11,2010-11-22,25.27
4616,2007-09-12,2010-11-22,24.96
4617,2007-09-13,2010-11-22,24.76
4618,2007-09-14,2010-11-22,24.92
4619,2007-09-17,2010-11-22,26.48
4620,2007-09-18,2010-11-22,20.35
4621,2007-09-19,2010-11-22,20.03
4622,2007-09-20,2010-11-22,20.45
4623,2007-09-21,2010-11-22,19.0
4624,2007-09-24,2010-11-22,19.37
4625,2007-09-25,2010-11-22,18.6
4626,2007-09-26,2010-11-22,17.63
4627,2007-09-27,2010-11-22,17.0
4628,2007-09-28,2010-11-22,18.0
4629,2007-10-01,2010-11-22,17.84
4630,2007-10-02,2010-11-22,18.49
4631,2007-10-03,2010-11-22,18.8
4632,2007-10-04,2010-11-22,18.44
4633,2007-10-05,2010-11-22,16.91
4634,2007-10-08,2010-11-22,17.46
4635,2007-10-09,2010-11-22,16.12
4636,2007-10-10,2010-11-22,16.67
4637,2007-10-11,2010-11-22,18.88
4638,2007-10-12,2010-11-22,17.73
4639,2007-10-15,2010-11-22,19.25
4640,2007-10-16,2010-11-22,20.02
4641,2007-10-17,2010-11-22,18.54
4642,2007-10-18,2010-11-22,18.5
4643,2007-10-19,2010-11-22,22.96
4644,2007-10-22,2010-11-22,21.64
4645,2007-10-23,2010-11-22,20.41
4646,2007-10-24,2010-11-22,20.8
4647,2007-10-25,2010-11-22,21.17
4648,2007-10-26,2010-11-22,19.56
4649,2007-10-29,2010-11-22,19.87
4650,2007-10-30,2010-11-22,21.07
4651,2007-10-31,2010-11-22,18.53
4652,2007-11-01,2010-11-22,23.21
4653,2007-11-02,2010-11-22,23.01
4654,2007-11-05,2010-11-22,24.31
4655,2007-11-06,2010-11-22,21.39
4656,2007-11-07,2010-11-22,26.49
4657,2007-11-08,2010-11-22,26.16
4658,2007-11-09,2010-11-22,28.5
4659,2007-11-12,2010-11-22,31.09
4660,2007-11-13,2010-11-22,24.1
4661,2007-11-14,2010-11-22,25.94
4662,2007-11-15,2010-11-22,28.06
4663,2007-11-16,2010-11-22,25.49
4664,2007-11-19,2010-11-22,26.01
4665,2007-11-20,2010-11-22,24.88
4666,2007-11-21,2010-11-22,26.84
4667,2007-11-22,2014-02-05,
4668,2007-11-23,2010-11-22,25.61
4669,2007-11-26,2010-11-22,28.91
4670,2007-11-27,2010-11-22,26.28
4671,2007-11-28,2010-11-22,24.11
4672,2007-11-29,2010-11-22,23.97
4673,2007-11-30,2010-11-22,22.87
4674,2007-12-03,2010-11-22,23.61
4675,2007-12-04,2010-11-22,23.79
4676,2007-12-05,2010-11-22,22.53
4677,2007-12-06,2010-11-22,20.96
4678,2007-12-07,2010-11-22,20.85
4679,2007-12-10,2010-11-22,20.74
4680,2007-12-11,2010-11-22,23.59
4681,2007-12-12,2010-11-22,22.47
4682,2007-12-13,2010-11-22,22.56
4683,2007-12-14,2010-11-22,23.27
4684,2007-12-17,2010-11-22,24.52
4685,2007-12-18,2010-11-22,22.64
4686,2007-12-19,2010-11-22,21.68
4687,2007-12-20,2010-11-22,20.58
4688,2007-12-21,2010-11-22,18.47
4689,2007-12-24,2010-11-22,18.6
4690,2007-12-25,2014-02-05,
4691,2007-12-26,2010-11-22,18.66
4692,2007-12-27,2010-11-22,20.26
4693,2007-12-28,2010-11-22,20.74
4694,2007-12-31,2010-11-22,22.5
4695,2008-01-01,2014-02-05,
4696,2008-01-02,2010-11-22,23.17
4697,2008-01-03,2010-11-22,22.49
4698,2008-01-04,2010-11-22,23.94
4699,2008-01-07,2010-11-22,23.79
4700,2008-01-08,2010-11-22,25.43
4701,2008-01-09,2010-11-22,24.12
4702,2008-01-10,2010-11-22,23.45
4703,2008-01-11,2010-11-22,23.68
4704,2008-01-14,2010-11-22,22.9
4705,2008-01-15,2010-11-22,23.34
4706,2008-01-16,2010-11-22,24.38
4707,2008-01-17,2010-11-22,28.46
4708,2008-01-18,2010-11-22,27.18
4709,2008-01-21,2014-02-05,
4710,2008-01-22,2010-11-22,31.01
4711,2008-01-23,2010-11-22,29.02
4712,2008-01-24,2010-11-22,27.78
4713,2008-01-25,2010-11-22,29.08
4714,2008-01-28,2010-11-22,27.78
4715,2008-01-29,2010-11-22,27.32
4716,2008-01-30,2010-11-22,27.62
4717,2008-01-31,2010-11-22,26.2
4718,2008-02-01,2010-11-22,24.02
4719,2008-02-04,2010-11-22,25.99
4720,2008-02-05,2010-11-22,28.24
4721,2008-02-06,2010-11-22,28.97
4722,2008-02-07,2010-11-22,27.66
4723,2008-02-08,2010-11-22,28.01
4724,2008-02-11,2010-11-22,27.6
4725,2008-02-12,2010-11-22,26.33
4726,2008-02-13,2010-11-22,24.88
4727,2008-02-14,2010-11-22,25.54
4728,2008-02-15,2010-11-22,25.02
4729,2008-02-18,2014-02-05,
4730,2008-02-19,2010-11-22,25.59
4731,2008-02-20,2010-11-22,24.4
4732,2008-02-21,2010-11-22,25.12
4733,2008-02-22,2010-11-22,24.06
4734,2008-02-25,2010-11-22,23.03
4735,2008-02-26,2010-11-22,21.9
4736,2008-02-27,2010-11-22,22.69
4737,2008-02-28,2010-11-22,23.53
4738,2008-02-29,2010-11-22,26.54
4739,2008-03-03,2010-11-22,26.28
4740,2008-03-04,2010-11-22,25.52
4741,2008-03-05,2010-11-22,24.6
4742,2008-03-06,2010-11-22,27.55
4743,2008-03-07,2010-11-22,27.49
4744,2008-03-10,2010-11-22,29.38
4745,2008-03-11,2010-11-22,26.36
4746,2008-03-12,2010-11-22,27.22
4747,2008-03-13,2010-11-22,27.29
4748,2008-03-14,2010-11-22,31.16
4749,2008-03-17,2010-11-22,32.24
4750,2008-03-18,2010-11-22,25.79
4751,2008-03-19,2010-11-22,29.84
4752,2008-03-20,2010-11-22,26.62
4753,2008-03-21,2014-02-05,
4754,2008-03-24,2010-11-22,25.73
4755,2008-03-25,2010-11-22,25.72
4756,2008-03-26,2010-11-22,26.08
4757,2008-03-27,2010-11-22,25.88
4758,2008-03-28,2010-11-22,25.71
4759,2008-03-31,2010-11-22,25.61
4760,2008-04-01,2010-11-22,22.68
4761,2008-04-02,2010-11-22,23.43
4762,2008-04-03,2010-11-22,23.21
4763,2008-04-04,2010-11-22,22.45
4764,2008-04-07,2010-11-22,22.42
4765,2008-04-08,2010-11-22,22.36
4766,2008-04-09,2010-11-22,22.81
4767,2008-04-10,2010-11-22,21.98
4768,2008-04-11,2010-11-22,23.46
4769,2008-04-14,2010-11-22,23.82
4770,2008-04-15,2010-11-22,22.78
4771,2008-04-16,2010-11-22,20.53
4772,2008-04-17,2010-11-22,20.37
4773,2008-04-18,2010-11-22,20.13
4774,2008-04-21,2010-11-22,20.5
4775,2008-04-22,2010-11-22,20.87
4776,2008-04-23,2010-11-22,20.26
4777,2008-04-24,2010-11-22,20.06
4778,2008-04-25,2010-11-22,19.59
4779,2008-04-28,2010-11-22,19.64
4780,2008-04-29,2010-11-22,20.24
4781,2008-04-30,2010-11-22,20.79
4782,2008-05-01,2010-11-22,18.88
4783,2008-05-02,2010-11-22,18.18
4784,2008-05-05,2010-11-22,18.9
4785,2008-05-06,2010-11-22,18.21
4786,2008-05-07,2010-11-22,19.73
4787,2008-05-08,2010-11-22,19.4
4788,2008-05-09,2010-11-22,19.41
4789,2008-05-12,2010-11-22,17.79
4790,2008-05-13,2010-11-22,17.98
4791,2008-05-14,2010-11-22,17.66
4792,2008-05-15,2010-11-22,16.3
4793,2008-05-16,2010-11-22,16.47
4794,2008-05-19,2010-11-22,17.01
4795,2008-05-20,2010-11-22,17.58
4796,2008-05-21,2010-11-22,18.59
4797,2008-05-22,2010-11-22,18.05
4798,2008-05-23,2010-11-22,19.55
4799,2008-05-26,2014-02-05,
4800,2008-05-27,2010-11-22,19.64
4801,2008-05-28,2010-11-22,19.07
4802,2008-05-29,2010-11-22,18.14
4803,2008-05-30,2010-11-22,17.83
4804,2008-06-02,2010-11-22,19.83
4805,2008-06-03,2010-11-22,20.24
4806,2008-06-04,2010-11-22,20.8
4807,2008-06-05,2010-11-22,18.63
4808,2008-06-06,2010-11-22,23.56
4809,2008-06-09,2010-11-22,23.12
4810,2008-06-10,2010-11-22,23.18
4811,2008-06-11,2010-11-22,24.12
4812,2008-06-12,2010-11-22,23.33
4813,2008-06-13,2010-11-22,21.22
4814,2008-06-16,2010-11-22,20.95
4815,2008-06-17,2010-11-22,21.13
4816,2008-06-18,2010-11-22,22.24
4817,2008-06-19,2010-11-22,21.58
4818,2008-06-20,2010-11-22,22.87
4819,2008-06-23,2010-11-22,22.64
4820,2008-06-24,2010-11-22,22.42
4821,2008-06-25,2010-11-22,21.14
4822,2008-06-26,2010-11-22,23.93
4823,2008-06-27,2010-11-22,23.44
4824,2008-06-30,2010-11-22,23.95
4825,2008-07-01,2010-11-22,23.65
4826,2008-07-02,2010-11-22,25.92
4827,2008-07-03,2010-11-22,24.78
4828,2008-07-04,2014-02-05,
4829,2008-07-07,2010-11-22,25.78
4830,2008-07-08,2010-11-22,23.15
4831,2008-07-09,2010-11-22,25.23
4832,2008-07-10,2010-11-22,25.59
4833,2008-07-11,2010-11-22,27.49
4834,2008-07-14,2010-11-22,28.48
4835,2008-07-15,2010-11-22,28.54
4836,2008-07-16,2010-11-22,25.1
4837,2008-07-17,2010-11-22,25.01
4838,2008-07-18,2010-11-22,24.05
4839,2008-07-21,2010-11-22,23.05
4840,2008-07-22,2010-11-22,21.18
4841,2008-07-23,2010-11-22,21.31
4842,2008-07-24,2010-11-22,23.44
4843,2008-07-25,2010-11-22,22.91
4844,2008-07-28,2010-11-22,24.23
4845,2008-07-29,2010-11-22,22.03
4846,2008-07-30,2010-11-22,21.21
4847,2008-07-31,2010-11-22,22.94
4848,2008-08-01,2010-11-22,22.57
4849,2008-08-04,2010-11-22,23.49
4850,2008-08-05,2010-11-22,21.14
4851,2008-08-06,2010-11-22,20.23
4852,2008-08-07,2010-11-22,21.15
4853,2008-08-08,2010-11-22,20.66
4854,2008-08-11,2010-11-22,20.12
4855,2008-08-12,2010-11-22,21.17
4856,2008-08-13,2010-11-22,21.55
4857,2008-08-14,2010-11-22,20.34
4858,2008-08-15,2010-11-22,19.58
4859,2008-08-18,2010-11-22,20.98
4860,2008-08-19,2010-11-22,21.28
4861,2008-08-20,2010-11-22,20.42
4862,2008-08-21,2010-11-22,19.82
4863,2008-08-22,2010-11-22,18.81
4864,2008-08-25,2010-11-22,20.97
4865,2008-08-26,2010-11-22,20.49
4866,2008-08-27,2010-11-22,19.76
4867,2008-08-28,2010-11-22,19.43
4868,2008-08-29,2010-11-22,20.65
4869,2008-09-01,2014-02-05,
4870,2008-09-02,2010-11-22,21.99
4871,2008-09-03,2010-11-22,21.43
4872,2008-09-04,2010-11-22,24.03
4873,2008-09-05,2010-11-22,23.06
4874,2008-09-08,2010-11-22,22.64
4875,2008-09-09,2010-11-22,25.47
4876,2008-09-10,2010-11-22,24.52
4877,2008-09-11,2010-11-22,24.39
4878,2008-09-12,2010-11-22,25.66
4879,2008-09-15,2010-11-22,31.7
4880,2008-09-16,2010-11-22,30.3
4881,2008-09-17,2010-11-22,36.22
4882,2008-09-18,2010-11-22,33.1
4883,2008-09-19,2010-11-22,32.07
4884,2008-09-22,2010-11-22,33.85
4885,2008-09-23,2010-11-22,35.72
4886,2008-09-24,2010-11-22,35.19
4887,2008-09-25,2010-11-22,32.82
4888,2008-09-26,2010-11-22,34.74
4889,2008-09-29,2010-11-22,46.72
4890,2008-09-30,2010-11-22,39.39
4891,2008-10-01,2010-11-22,39.81
4892,2008-10-02,2010-11-22,45.26
4893,2008-10-03,2010-11-22,45.14
4894,2008-10-06,2010-11-22,52.05
4895,2008-10-07,2010-11-22,53.68
4896,2008-10-08,2010-11-22,57.53
4897,2008-10-09,2010-11-22,63.92
4898,2008-10-10,2010-11-22,69.95
4899,2008-10-13,2010-11-22,54.99
4900,2008-10-14,2010-11-22,55.13
4901,2008-10-15,2010-11-22,69.25
4902,2008-10-16,2010-11-22,67.61
4903,2008-10-17,2010-11-22,70.33
4904,2008-10-20,2010-11-22,52.97
4905,2008-10-21,2010-11-22,53.11
4906,2008-10-22,2010-11-22,69.65
4907,2008-10-23,2010-11-22,67.8
4908,2008-10-24,2010-11-22,79.13
4909,2008-10-27,2010-11-22,80.06
4910,2008-10-28,2010-11-22,66.96
4911,2008-10-29,2010-11-22,69.96
4912,2008-10-30,2010-11-22,62.9
4913,2008-10-31,2010-11-22,59.89
4914,2008-11-03,2010-11-22,53.68
4915,2008-11-04,2010-11-22,47.73
4916,2008-11-05,2010-11-22,54.56
4917,2008-11-06,2010-11-22,63.68
4918,2008-11-07,2010-11-22,56.1
4919,2008-11-10,2010-11-22,59.98
4920,2008-11-11,2010-11-22,61.44
4921,2008-11-12,2010-11-22,66.46
4922,2008-11-13,2010-11-22,59.83
4923,2008-11-14,2010-11-22,66.31
4924,2008-11-17,2010-11-22,69.15
4925,2008-11-18,2010-11-22,67.64
4926,2008-11-19,2010-11-22,74.26
4927,2008-11-20,2010-11-22,80.86
4928,2008-11-21,2010-11-22,72.67
4929,2008-11-24,2010-11-22,64.7
4930,2008-11-25,2010-11-22,60.9
4931,2008-11-26,2010-11-22,54.92
4932,2008-11-27,2014-02-05,
4933,2008-11-28,2010-11-22,55.28
4934,2008-12-01,2010-11-22,68.51
4935,2008-12-02,2010-11-22,62.98
4936,2008-12-03,2010-11-22,60.72
4937,2008-12-04,2010-11-22,63.64
4938,2008-12-05,2010-11-22,59.93
4939,2008-12-08,2010-11-22,58.49
4940,2008-12-09,2010-11-22,58.91
4941,2008-12-10,2010-11-22,55.73
4942,2008-12-11,2010-11-22,55.78
4943,2008-12-12,2010-11-22,54.28
4944,2008-12-15,2010-11-22,56.76
4945,2008-12-16,2010-11-22,52.37
4946,2008-12-17,2010-11-22,49.84
4947,2008-12-18,2010-11-22,47.34
4948,2008-12-19,2010-11-22,44.93
4949,2008-12-22,2010-11-22,44.56
4950,2008-12-23,2010-11-22,45.02
4951,2008-12-24,2010-11-22,44.21
4952,2008-12-25,2014-02-05,
4953,2008-12-26,2010-11-22,43.38
4954,2008-12-29,2010-11-22,43.9
4955,2008-12-30,2010-11-22,41.63
4956,2008-12-31,2010-11-22,40.0
4957,2009-01-01,2014-02-05,
4958,2009-01-02,2010-11-22,39.19
4959,2009-01-05,2010-11-22,39.08
4960,2009-01-06,2010-11-22,38.56
4961,2009-01-07,2010-11-22,43.39
4962,2009-01-08,2010-11-22,42.56
4963,2009-01-09,2010-11-22,42.82
4964,2009-01-12,2010-11-22,45.84
4965,2009-01-13,2010-11-22,43.27
4966,2009-01-14,2010-11-22,49.14
4967,2009-01-15,2010-11-22,51.0
4968,2009-01-16,2010-11-22,46.11
4969,2009-01-19,2014-02-05,
4970,2009-01-20,2010-11-22,56.65
4971,2009-01-21,2010-11-22,46.42
4972,2009-01-22,2010-11-22,47.29
4973,2009-01-23,2010-11-22,47.27
4974,2009-01-26,2010-11-22,45.69
4975,2009-01-27,2010-11-22,42.25
4976,2009-01-28,2010-11-22,39.66
4977,2009-01-29,2010-11-22,42.63
4978,2009-01-30,2010-11-22,44.84
4979,2009-02-02,2010-11-22,45.52
4980,2009-02-03,2010-11-22,43.06
4981,2009-02-04,2010-11-22,43.85
4982,2009-02-05,2010-11-22,43.73
4983,2009-02-06,2010-11-22,43.37
4984,2009-02-09,2010-11-22,43.64
4985,2009-02-10,2010-11-22,46.67
4986,2009-02-11,2010-11-22,44.53
4987,2009-02-12,2010-11-22,41.25
4988,2009-02-13,2010-11-22,42.93
4989,2009-02-16,2014-02-05,
4990,2009-02-17,2010-11-22,48.66
4991,2009-02-18,2010-11-22,48.46
4992,2009-02-19,2010-11-22,47.08
4993,2009-02-20,2010-11-22,49.3
4994,2009-02-23,2010-11-22,52.62
4995,2009-02-24,2010-11-22,45.49
4996,2009-02-25,2010-11-22,44.67
4997,2009-02-26,2010-11-22,44.66
4998,2009-02-27,2010-11-22,46.35
4999,2009-03-02,2010-11-22,52.65
5000,2009-03-03,2010-11-22,50.93
5001,2009-03-04,2010-11-22,47.56
5002,2009-03-05,2010-11-22,50.17
5003,2009-03-06,2010-11-22,49.33
5004,2009-03-09,2010-11-22,49.68
